,salary
112130,171597.89
112422,171594.63
112774,171545.88
112448,171541.57
112650,171515.34
112416,171512.41
112016,171463.58
112090,171458.89
112475,171449.39
112280,171445.31
112124,171420.81
112402,171415.93
112194,171403.98
112257,171368.75
112248,171353.62
112096,171351
112583,171340.51
112616,171255.08
111764,171234.52
112189,171201.62
112110,171184.5
112670,171172.76
112479,171165.91
112632,171140.63
112127,171133.95
112423,171129.59
112494,171128.03
112872,171122.82
112688,171121.67
112610,171103.64
111788,171097.49
112263,171094.77
115095,171080.53
112603,171067.61
112011,171059.63
112385,171054.21
112786,171050.28
112709,171008.28
112446,170975
112220,170951.26
112129,170917.02
113104,170882.87
112278,170833.01
112451,170828.79
112647,170821.23
112453,170798.15
112269,170796.34
112450,170752.96
111688,170711.16
112692,170701.36
112338,170685.93
112292,170624.56
112107,170608.93
112170,170559.34
112476,170551.49
112146,170527.1
112074,170527.06
112147,170527.05
112148,170527.05
112150,170527.03
112149,170527.02
112151,170527.02
112152,170527.02
112156,170527.02
112153,170527.01
112154,170527.01
112155,170527.01
112075,170527
112076,170527
112157,170527
112483,170487.43
112456,170482.26
112161,170479.1
112507,170446.41
112636,170441.09
112492,170420.74
112469,170389.98
113292,170349.42
112193,170349.33
112329,170310.68
116239,170304.28
112737,170283.66
112468,170266.67
111820,170258.58
112495,170246.19
112261,170239.64
112084,170233.4
112525,170233.16
111806,170211.02
112403,170182.11
112728,170177.02
112643,170131.92
112300,170096.79
112091,170066.42
112208,170066.32
112393,170047.48
112773,170037.53
111839,170015.41
112319,170002.7
112835,169992.49
112620,169958.68
112768,169942.43
112474,169927.81
112794,169910.64
112504,169902.94
112519,169889.66
112288,169866.4
111829,169862.84
112051,169857.06
112927,169841.05
112733,169830.56
112496,169827.44
111782,169807.36
112185,169801.52
112503,169759.82
112501,169726.63
112192,169709.12
112141,169693.28
112544,169689.91
112419,169655.34
112198,169646.61
112957,169639.11
113062,169594.56
112366,169593.68
112054,169586.74
111797,169561.37
112554,169558.39
112384,169530.01
112337,169487.78
112793,169434.37
111827,169430.11
112428,169413.61
112521,169412.28
112493,169394.54
112823,169389.67
111802,169388.2
114809,169375.6
112537,169374.15
112336,169372.62
112542,169371.31
112563,169364.46
112270,169364.37
112911,169364.02
112792,169351.44
112158,169346.69
111850,169312.48
111905,169308.71
112546,169272.65
112340,169244.87
112363,169206.92
112421,169167.47
112511,169166.39
111833,169165.04
112984,169118.68
113051,169114.56
111858,169105.79
112903,169098.61
112335,169089.83
112810,169068.28
112529,169067.71
112190,169044.82
112126,169035.01
112532,169008.56
112164,169007.47
111865,169006.8
112547,168939.61
112845,168938.41
112566,168916.58
112724,168890.35
112136,168863.46
112188,168848.24
112339,168845.18
112391,168831.48
112948,168817
112165,168765.88
112812,168699.31
112589,168683.48
111856,168666.92
112482,168660.21
112394,168647.54
112207,168645.33
112312,168627.61
113014,168616.16
112598,168547.05
112581,168529.28
112664,168525.64
112267,168498.67
112535,168486.96
112225,168486.21
112539,168470.97
112645,168454.39
112239,168450.11
112892,168414.55
112814,168398.72
112569,168386.88
112790,168381.26
112848,168363.75
112408,168362.96
112595,168348.48
112412,168345.95
112851,168340.93
112378,168327.74
112528,168304.21
112944,168294.39
112606,168290.2
111930,168271.74
112901,168257.13
112575,168255.8
112570,168242.53
113015,168234.61
112167,168205.83
112802,168141.7
112279,168097.76
112608,168079.81
112226,168016.94
113045,168015.69
112884,167991.54
111909,167983.51
112405,167971.89
112407,167962.16
112223,167936.62
112376,167898.98
112383,167879.12
112365,167872.73
112646,167859.22
112591,167838.74
112855,167823.15
112889,167812.93
112734,167781.95
112644,167755.92
113088,167733.14
112424,167707.2
114474,167691.5
112390,167687.47
111942,167677.39
112882,167661.27
112324,167654.67
112617,167651.6
112332,167632.7
112306,167627.52
112612,167613.8
112893,167595.34
112917,167579.2
112572,167577.95
112614,167574.61
111943,167529.2
112316,167523.81
112921,167514.52
112087,167473.67
112862,167453.29
111885,167443.22
116401,167416.6
112651,167340.71
112652,167337.81
112093,167301
112326,167297.75
112328,167243.66
112779,167226.23
112678,167215.34
111900,167203.65
112638,167169.73
112828,167135.58
112334,167118.69
112662,167117.46
112677,167073.9
112826,167062.97
112672,167056.04
112467,167054.37
112721,167029.85
112607,167021.31
112665,167014.43
112502,167001.9
112461,166999.27
113157,166998.14
112669,166997.33
111944,166990.65
112322,166987.68
112131,166987.05
112564,166952.45
112557,166950.77
111913,166921.99
112350,166907.41
112687,166906.54
112658,166901.61
112536,166900.1
112458,166893.73
112759,166875.74
112349,166847.5
112660,166839.33
112676,166814.96
112842,166799.93
112358,166799.75
112464,166788.18
112452,166768.91
112473,166751.66
112777,166745.61
113144,166734.98
112725,166732.88
112932,166694.22
112485,166673.6
112462,166660.17
112481,166641.58
112873,166641.32
112656,166629.28
112937,166624.63
112627,166595.37
112354,166589.57
112484,166564.4
112675,166557.57
112964,166547.09
112441,166545.85
112816,166512.59
112715,166465.43
112512,166465.02
112418,166462.87
112305,166444.4
112434,166441.12
112584,166398.68
113035,166394.23
112946,166376.98
112480,166364.49
112772,166352.89
112517,166338.91
112489,166326.86
112302,166325.96
112463,166306.8
111980,166305
112648,166302.2
112771,166301.16
112523,166275.19
112770,166247.63
112505,166226.07
111965,166225.06
112922,166219.31
113004,166216.9
112717,166211.39
112783,166206.99
112478,166179.54
112427,166144.74
112513,166143.08
112379,166142.8
112710,166119.3
112732,166106.96
112245,166100.48
112722,166087.25
112963,166072.6
112729,166051.94
112396,166005.12
112397,166005.04
112805,165992.04
112558,165944.53
111950,165937.86
112945,165898.89
112769,165894.82
112560,165845.1
113324,165821.82
112508,165775.29
112778,165770.53
112629,165729.9
113003,165685.74
113301,165646.15
112268,165644.89
112925,165641.28
112716,165610.8
116622,165609.3
112491,165607.03
112891,165603.71
112766,165568.59
112497,165536.32
112736,165531.85
112543,165530.7
112789,165525.79
112776,165509.32
113059,165478.85
112904,165458.04
114485,165387.03
112787,165381.35
113021,165343.98
112796,165341.07
112781,165338.32
113223,165318.61
112887,165258.99
112442,165256.31
112443,165256.3
112799,165251.75
112949,165238.58
112684,165230.06
113655,165223.39
113007,165196.18
113864,165180.78
112731,165159.2
113203,165099.68
113039,165081.45
112983,165077.51
113042,165055.17
113048,165041.73
112642,165038.6
113018,165012.93
112681,164986.8
112807,164970.05
112056,164955.91
112454,164946.95
112500,164896.17
112821,164835.53
112062,164805.05
111985,164805.03
112009,164805.03
112031,164805.03
112032,164805.03
112033,164805.02
112034,164805.02
112035,164805.02
112063,164805.02
112029,164805.01
112036,164805.01
112064,164805.01
112661,164805.01
111968,164805
111986,164805
112037,164805
112065,164805
112066,164805
112067,164805
112068,164805
112069,164805
112070,164804.38
112795,164797.25
112043,164746.49
112683,164729.58
113027,164713.45
112800,164712.54
112047,164689.11
112082,164689.07
112083,164689.06
112048,164689.04
112049,164689.03
113114,164672.34
112803,164629.15
112623,164605.1
112836,164568.78
112432,164567.2
112874,164562.08
112863,164558.45
112444,164534.87
113060,164530.52
112841,164524.4
112515,164518.06
112559,164517.22
112837,164498.02
112420,164482.22
112785,164477.61
112457,164474.35
112822,164472.24
112470,164471.6
112880,164467.86
112626,164450.61
112831,164427.71
112488,164408.51
112262,164367.89
112556,164289.53
112634,164254.01
113105,164251.62
112398,164246.25
112809,164229.28
112825,164223.92
112706,164154
112853,164128.16
112611,164120.01
112526,164115.01
112775,164051.73
113159,164049.57
113068,164039.1
112085,164038.35
112587,164036.3
112870,164033.09
112824,164015.65
112582,163967.79
112613,163966.06
113470,163952.75
112808,163907.33
113306,163870.96
112878,163829.47
112552,163825.34
113353,163810.36
112520,163806.13
113378,163802.87
113102,163798.65
112122,163789.45
113103,163783.2
112586,163781.98
112668,163757.41
112094,163740.49
112590,163736.96
112671,163720.78
112995,163719.99
112973,163716.63
112888,163680.86
112881,163671.83
112832,163661.54
113299,163661.08
113303,163658.12
113115,163635.34
113017,163627.22
112897,163585.46
113087,163561.85
113140,163559.76
113257,163515.71
113156,163512.72
113329,163494.68
112250,163489.4
112930,163467.12
112596,163463.62
113410,163449.91
112592,163429.07
112867,163424.69
112875,163413.48
113005,163410.05
112899,163401.82
113197,163335.79
112876,163324.95
112625,163319.84
112567,163293.34
112707,163288.5
112909,163287.82
112738,163270.83
112910,163268.08
116970,163259.8
113154,163231.84
112919,163208.2
113136,163206.22
112055,163204.76
112877,163204.74
112666,163198.58
112548,163188.64
112915,163178.03
112633,163163.11
112926,163149.36
113046,163052.1
112905,163025.25
112465,163015.71
113121,163008.38
112490,163005.75
113122,163003.91
113148,162996.93
112663,162996.27
112713,162990.89
112849,162978.23
112630,162975.62
114752,162973.28
112920,162963.91
112763,162957.81
112923,162955.08
112933,162948.39
112977,162947.07
112145,162945.48
112846,162937.7
113327,162912.4
113407,162884.22
112621,162883.91
113160,162872.58
113161,162870.03
113113,162857.16
113076,162842.49
113101,162839.07
113010,162835.56
112506,162810.53
113166,162809.63
112811,162807.52
113158,162767.19
112551,162744.55
112711,162737.08
112830,162707.24
113177,162702.5
112934,162654.19
112588,162653.02
112838,162640.52
112649,162629.88
112516,162610.9
112898,162572.15
112866,162552.9
113246,162540.45
112449,162533
113340,162517.89
113077,162497.97
113546,162494.18
112615,162422.02
112820,162416.78
113127,162407.63
112573,162390.23
112907,162385.23
112854,162377.05
114456,162376.7
112951,162335.32
113954,162290.61
113084,162288.31
112604,162270.25
113201,162198.87
112955,162188.25
113322,162184.12
112641,162178.58
112929,162151.31
112962,162092.11
113369,162066.04
113350,162029.83
113570,162027.95
113315,162024.7
112938,162023.61
112579,162009.7
112222,161994.87
112979,161973.91
112950,161960.51
112960,161888.76
113219,161875.41
112839,161871.01
112935,161869.74
112815,161817.09
113605,161813.39
112974,161806.36
112761,161796.57
113147,161759.69
113832,161753.53
112577,161753.11
113356,161719.03
112966,161688.13
113092,161659.17
112673,161622.04
112674,161622.04
112982,161601.54
113063,161572.02
112956,161562.11
113216,161560.49
112959,161555.05
113500,161535.2
113013,161528.26
113590,161526.69
112574,161435.61
112686,161422.07
112233,161411.06
112986,161409.42
112969,161406.84
113032,161403.17
113256,161376.52
112968,161372.13
113249,161336.35
112599,161332.67
112719,161323.21
112690,161300.81
112241,161285.02
112171,161274.45
112255,161265.59
112757,161260.68
112987,161256.05
113002,161250.56
112953,161241
112967,161233.72
112788,161225.1
112861,161223.06
113225,161219.93
113307,161212.14
113281,161207.45
113212,161192.86
112195,161172.49
113168,161093.57
113153,161046.41
112992,161045.39
113478,161043.14
112988,161018.55
113751,160986.06
113211,160979.9
112726,160977.9
112727,160953.5
112181,160925.22
113400,160921.61
113023,160905.07
113222,160891.93
112682,160876.37
112989,160840.43
113053,160817.98
113462,160808.7
112827,160801.94
113308,160779.94
114988,160765.69
113833,160747.52
112996,160740.72
112679,160730.15
113826,160718.43
113061,160691.6
113008,160630.97
113067,160607.83
112993,160572.65
113366,160539.99
113477,160527.67
112804,160507.94
113313,160502.49
112913,160496.85
113034,160485.15
112307,160456.78
113052,160456.5
113056,160453.15
112858,160430.1
113837,160429.19
113200,160422.13
112667,160377.61
112844,160370.09
113171,160369.2
112908,160366.75
113526,160359.52
113175,160355.38
112238,160351.37
112961,160320.82
113346,160320.57
112998,160313.23
113270,160307.2
112708,160295.74
113043,160267.03
113387,160248.89
113119,160228.48
113485,160226.09
113055,160211.37
112323,160206.01
112691,160165.19
113075,160146.35
113033,160124.63
113078,160117.1
113787,160113.04
113064,160105.65
113134,160083.13
115337,160074.72
113337,160073.15
112798,160030.34
113086,160019.87
112801,160010.09
113370,159999.85
113554,159976.62
112758,159941.32
113300,159918.88
112971,159915.27
113100,159874.81
117408,159865.62
113058,159865.62
112714,159865.5
112860,159852.69
112813,159819.07
112594,159810.12
113040,159809.6
113176,159796.35
113414,159783.12
113396,159771.12
112819,159757.04
112818,159756.57
113389,159746.27
113011,159737.43
113066,159734.23
113172,159725.37
113753,159698.51
112843,159679.72
115114,159668.86
113489,159620.49
113079,159620.07
112833,159617.93
112829,159586.68
112931,159561.41
113399,159511.24
113152,159505.05
112940,159500.25
