Subject Line,Spam
^^^^^Cell Phone Belt Clips $1.95^^^^^^                           18070,True
wives and girlfriends cheating and whoring around,True
Get the Child Support You Deserve                            11.180,True
FREE Cell Phone + $50 Cash Back!,True
MSNBC: Rates Hit 35 year Low 4.75% ...12304,True
Conference calls/best quality/$.18 per minute!,True
Plans for cable,True
HELP WANTED.  WORK FROM HOME REPS.,True
A CRY FOR HELP,True
ADV: Lowest life insurance rates available!                                                   moode,True
[ILUG] Get the Child Support You Deserve                     10.132,True
[ILUG] BUSINESS,True
Relationship,True
Penile enlargement method - guaranteed !,True
Save 84% on CE Credits,True
The DEBT-$AVER Program              SKYXTGM,True
A CRY FOR HELP,True
Join the Web's Fastest Growing Singles Community                       14.51,True
Mothers you want to fuck,True
Double Your Life Insurance at NO EXTRA COST!...               TCTOOM,True
Re: PROTECT YOUR COMPUTER AGAINST HARMFUL VIRUSES! 21198,True
[ILUG] (no subject),True
[ILUG] Join the Web's Fastest Growing Singles Community 11.67,True
Give Away FREE CD's - Earn $5K in 30 Days!,True
Shape up for summer now,True
Shape up for summer now,True
[±¤°í] ¿äÁò ¶ß´Â Á÷Á¾ Best 5 & ÀÚ°ÝÁõ µû±â ¿­Ç³,True
[±¤°í] ¿äÁò ¶ß´Â Á÷Á¾ Best 5 & ÀÚ°ÝÁõ µû±â ¿­Ç³,True
Re: Your bank account,True
Re: Your bank account,True
Order your Viagra and weight-loss here 6117kFvc5--9,True
Order your Viagra and weight-loss here 6117kFvc5--9,True
Meet other Singles just like you,True
Have You Dreamed Of Your Own Home Based Business?       eIExvv,True
[ILUG] enter Chinese market,True
enter Chinese market,True
Free big cock in Pussy,True
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",True
Incredible Pictures!!!!!!!!,True
Look What Sandy is Doing in her DORM!!,True
Start Your Private Photo Album Online!                             13.200,True
Attn: SYSTEMWORKS CLEARANCE SALE_ONLY $29.99                         12173,True
ADV: Interest rates slashed! Don't wait!                                                   ccaxc,True
GET IN AT THE TOP!,True
Re: Hi,True
"Best Life Insurance, Lowest Cost...           NTICY",True
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",True
Competitive Mortgage Rates,True
TEEN LESBIAN WEBSITE,True
ADV: Extended Auto Warranties Here                                                    undoc,True
Claim a Free $25 Kmart(R) Gift Card!,True
Better Sex for $2.99 until 08/26/2002 !!!!,True
ADV: Lowest life insurance rates available!                                                   hsdpr,True
Life Insurance Quotes Without the Hassle...            JHIWNS,True
Get out of debt quick!                                        4179uKlj5-057SXua1524UHkC5-900-28,True
Market Internet Access - No Investment Needed,True
Re: Instant Quote,True
Cheap Fags,True
"zzzz, Is Your web Site Making Money! 2:18:15 PM 8/25/2002",True
Market Internet Access - No Investment Needed,True
re: domain registration savings,True
"8 Free Movie Tickets for doing a 2 Minute survey! Any Movie, Any Theater!",True
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,True
"Fw: PROTECT YOUR COMPUTER,YOU NEED SYSTEMWORKS!DGYWAOG",True
Save now,True
Fw: Re: Account For Cum Shots To: zzzz@example.com OfferID: qxjx,True
"$250,000 for only $6.50 per month.                    qkdjtqsscr",True
WebDesignHQ Newsletter,True
future business ÊÓËÃÑº¤Ø³!,True
[ILUG] Discount Fags,True
Re: Adult Classifieds,True
Low Price Smokes,True
Low Price Tobacco,True
REQUEST FOR MUTUALLY BENEFITTING ENDEAVOUR.,True
** You're -Approved-!,True
Discount Smokes,True
Impaired Risk Case of the Month,True
"[ILUG] ilug,Bigger, Fuller Breasts Naturally In Just Weeks",True
investment,True
Low Cost Easy to Use Conferencing,True
Immediate Reply Needed,True
ADV: Internet marketing & communications; earn $100k/year... uleio,True
I'm ready to bare for you!,True
"BIZ, .INFO, .COM for only $14.95",True
[scoop] CEVIRI YAZILIMLARI,True
Email Marketing,True
More cash for the business you already write - IMMEDIATELY,True
shop your loan to lenders for the best rate        OTQ,True
Re: Want to go on a date?,True
Want to play poker with other people online.,True
Incredible Pictures!!!!!!!!,True
"A must have for ""Gadget"" lovers 7134-4",True
Hosting from ?6.50 per month,True
"zzzz,Increase your breast size. 100% safe!",True
Get the Child Support You Deserve                      10.124,True
"zzzz,All New! Breast Enhancement",True
Re: Your VIP Pass,True
Take your Marketing to the Next Level,True
MSNBC: Rates Hit 35 year Low 4.75% ...12304,True
ADV: Extended Auto Warranties Here                                                   dhzbj,True
MULTIPLY YOUR CUSTOMER BASE!,True
One Sale - Three Commission Streams,True
Plans for cable,True
60 minute free porn movie,True
ADV: Lowest Rates Available on Term Life - Free Quote                                                   ihsxq,True
- Custom Websites for $399 Complete! (1709D@5),True
link to my webcam you wanted,True
ADV: Professional Teeth Whitening At Home!                                                   ovcnd,True
Best news yet,True
Free Merchant Account Information                XAXFT,True
FBI & IRS seized goods at 99% off! Police Auctions!,True
HELP WANTED.  WORK FROM HOME REPS.,True
[scoop] Haberdar olun,True
[ILUG] BANK ERROR IN YOUR FAVOR,True
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,True
Let me know what you think!32482,True
Join the Web's Hottest & Fastest Growing Community                     11.70,True
DON'T LET A COMPUTER VIRUS RUIN YOUR DAY!          12879,True
WWW Form Submission,True
Incredible Pictures!!!!!!!!,True
Guaranteed to lose 10-12 lbs in 30 days with Slim Patch                    10.24,True
Mothers you want to fuck,True
Memory loss?,True
"zzzz,All New! Breast Enhancement",True
CAREER OPPORTUNITY.  WORK FROM HOME,True
ADV: Promote Your Website!,True
Congratualtions zzzz8969 ! !!,True
MSNBC: Rates Hit 18 year Low 4.75% ...28940,True
Get your own fountain of youth! HGH human growth hormone from 21st Century!17441,True
Save $30k even if you've refi'd           1090,True
Chicago Meeting Site,True
"online catalog of articles, adult toys 2009vjtt6-179dML-15",True
*****SPAM*****,True
The Best Critical Illness Policy on the Market,True
Teach and Grow Rich,True
"Find Peace, Harmony, Tranquility, And Happiness Right Now!",True
[ILUG-Social] my webcam is on babe!,True
Iraq Today Daily News - FREE Trial,True
Re: Here is your Free Access,True
Toners and inkjet cartridges for less....               NOAZ,True
WORK FROM HOME.  WE ARE HIRING,True
I just put my webcam on 4u hunnie=),True
"Hey, rates are low. What are you waiting for?",True
Huge natural tits,True
Your Shipment Status,True
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,True
"New, easy to use web conferencing software",True
Sometimes Less is More...,True
Play a Hilarious Phone Prank,True
Everybody Gets Paid - No Recruiting Needed,True
[ILUG-Social] Everybody Gets Paid - No Recruiting Needed,True
Get your OWN piece of history.,True
[ILUG] IMPORTANT.,True
Attn: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!              VOJTGT,True
YOUR ANTICIPATED ASSISTANT IS REQUIRED.,True
Play a Hilarious Phone Prank,True
(_) Increase Your Sales!!!!,True
FREE HGH - Look 10 Years Younger in 3 Weeks!!!     HMUPRZD,True
"Hi,  Low price  inkjet cartridges bvax",True
Internet News Feeds for Executives dfvht,True
Congratulations on Your 6 New Signups,True
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",True
Tell these cam sluts what to do,True
Make your prints beautiful & SAVE BIG!                 OYDQH,True
---> Undervalued Company,True
Look What Sandy is Doing in her DORM!!,True
Attn: How about being a few pounds lighter?OLIBYKN,True
ADV: Interest rates slashed! Don't wait!                                                   xoxun,True
ADV: Lowest life insurance rates available!                                                   pzcby,True
Attn: NORTON SYSTEMWORKS 2002 BLOWOUT!                 QHZHC,True
"zzzz,Your HGH Request!",True
Attn: How about being a few pounds lighter?OLIBYKN,True
Wanna see me get fisted?,True
"Up to $1,500.00 Part time                         22311",True
Herbal Viagra 30 day trial....                CRUA,True
Fw: NORTON SYSTEMWORKS 2002 FINAL CLEARANCE SALE!           DJHL,True
ADV: Extended Auto Warranties Here                                                   aanfh,True
Get the money you need while mortgage rates are down.,True
Hottest babes!                                                       4139YAEk3--9,True
"How many ""inches"" do you need to satisfy a woman in bed?",True
A better investment than the stock market.,True
Attn: NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99!                  Y,True
Teach and Grow Rich,True
UK's Leading PC Specialist,True
The TBA Doctor Walks the Walk on Diabetes,True
How would you like to create your own DVD library? 4863d-5,True
Take Advantage of Viral Marketing,True
FW: Washington wire,True
"Approved Online, Internet, Buy Viagra              SJHFL",True
taint.org,True
New Insurance Product - No Competition,True
[ILUG] STOP THE MLM INSANITY,True
"Testing a system, please delete",True
"!Gorgeous,Custom Websites - $399 Complete! (4156cumG9-855YQKc5@17)",True
Fw: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!        11058,True
FW: Make Money Fast And Legal! As Seen on TV! 65000$+,True
** You're approved. **,True
"Fw: VIRUS PROTECTION IS A MUST, YOU NEED SYSTEMWORKS! CPTJ",True
ADV:  Harvest lots of E-mail addresses quickly !,True
take advantage of this offer                24344,True
you can watch me,True
Place Your LTC Declines with Us,True
you can watch me,True
CyberAge Dating - Invitation from Jenny,True
Re: You want sex? 7099ocYT9-261UccU3485gGCz0-11-27,True
Welcome to the concept of RESIDUAL Income!,True
URGENT BUSINESS ASSISTANCE.,True
Z-app the Competition with Roster,True
"$14.95 per year for .COM, .BIZ, and .INFO extensions",True
"eBay, Be Debt Free by 2003!                      8119",True
<---- FREAK ME ---->,True
Please help Home Entertainment Companies with Survey - Win a DVR!,True
We Dare You to Find a Better Annuity,True
Interest Rates at Forty Yr. Lows,True
Business Proposal.,True
"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM",True
Seeking Your Partnership,True
Customized Warez CDs,True
[ILUG] assistance needed,True
A marketplace where lenders compete for your business LFHLXHU,True
"!Gorgeous,Custom Websites - $349 Complete! (9009zRlD0-486vNhZ47@18)",True
"Outstanding Opportunities for ""Premier Producers""",True
URGENT ASSISTANCE(CONFIDENTIAL),True
Advance Your Career and Find a Great Job!,True
EIN News - FREE Trial,True
[ILUG-Social] URGENT ASSISTANT NEEDED,True
[ILUG-Social] please kindly get back to me,True
FriendSearch and zzzzason.org Partnership,True
Attn:Targeted email addresses,True
Attn:Targeted email addresses,True
Please help Home Entertainment Companies with Survey - Win a DVR!,True
Behind Every Elite Producer...,True
FW: SHORT TERM BUY RECOMMENDATION,True
[ILUG] please kindly get back to me,True
[ILUG] From the desk of : George Osawa,True
International calls for only 33 cents per minute with no subscription,True
Industry Forum #136,True
We Buy Renewal Commissions,True
NEW TECHNOLOGY - DIGITAL VIDEO RECORDER (Smart IP Technology),True
Half Price Cigarettes and Tobacco,True
don't proscrastinate...it's only $14.95 per year,True
Half Price Cigarettes and Tobacco,True
[ILUG] ¯Â°Ó·~¿ì¤½«Ç¥X¯²,True
[WM] GREEN CARD CEKÝLÝSÝ  KACIRMAYIN,True
"LIE`S, MIS-INFORMATION and FRAUD",True
Make Huge Profits on eBay                          951,True
I NEED AN URGENT CAPABLE ASSISTANCE.TEL:+225 05775748,True
"The ""Business-Owner Friendly"" Pension Plan",True
Let us find the right mortgage lender for you      AFPE,True
Wall Street's dirty little secret ...,True
Re: SYSTEMWORKS CLEARANCE SALE_LIMITED QUANTITIES_ONLY $29.99 TJ,True
=?big5?Q?=A4=A3=AC=DD=B7|=AB=E1=AE=AC?=,True
--> DIRECT MARKETING WILL INCREASE SALES           23875,True
What Warren Buffett won't tell ya ...,True
"Earn $139,000 a year as a DAY TRADER!",True
NEU IM HANDEL! K1-Ausgabe Nr.66,True
Newsletter Coach'Invest - Septembre 2002,True
Newsletter Coach'Invest - Septembre 2002,True
11th Convergence India 2003 exhibition & conference,True
Wir suchen Erotikdarsteller!,True
Get the Computer Skills you need - Free,True
Get the Computer Skills you need - Free,True
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,True
iiu.taint.org,True
Term Insurance Is Out,True
MSNBC: Rates Hit 35 year Low 4.75% ...12021,True
[ILUG-Social] urgent assistance,True
[WM] CEVIRI YAZILIMLARI,True
Are you LOSING? The answer would amaze you!,True
[ILUG] Seeking Your Partnership,True
Custom Warez CDs,True
CIGARETTES WHOLESALE!       HYWWZZLZD,True
Pru Life's UL Portfolio Rocks,True
Paperless Publishing is Here and Now,True
re:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 0989sqJ-7,True
Did I give you the money yet?          DLRA,True
[ILUG] Do NOT Drop your Life Insurance,True
[SAtalk] **urgent assistance**,True
**urgent assistance**,True
[ILUG] Want to play poker with other people online.,True
University Diplomas,True
Re: This Weekend,True
Your Gateway to Wealth,True
.Message report from your contact page....//ytu855 rkq,True
Re:[1]Save over $70 on this exquisite software suite. 32004,True
Membership Renewal,True
Looking for property in SPAIN?,True
Grow Up And Be A Man!  abm,True
"Powerball Results Saturday September 14, 2002 Estimated Jackpot $100 Million",True
"Invite: Content Management Summit, Oct. 10th New York City",True
The TBA Doctor Walks the Walk on Diabetes,True
[ILUG] re: popular .BIZ and .COM extensions for only $14.95,True
=?big5?Q?=A7A=B7=C7=B3=C6=A6n=A4F=B6=DC=3F?=,True
Poker for money againts real players,True
Information for you,True
Best product for 2002,True
Best product for 2002,True
6.50% Annuity w/4.05% Lifetime Bailout,True
"Never pay for porn again, YOUR FREE PAYSITE is here! 6277zwyL0-111bAgY1254IhZJ0-37-27",True
eBay PowerSeller Secrets                         6826,True
[ILUG-Social] Best Replica Goods - Best Prices,True
Have tax problems?,True
Go get em gadgets of 2002 4497VLNz2--9,True
Pics for you,True
[ILUG] Best Replica Goods - Best Prices,True
Low cost quality conference calls,True
=?big5?Q?=A7K=B6O=B5L=AD=AD=A6=B8=A5=F4=A5=B4=A4=A4=B4=E4=AA=F8=B3~=B9q=B8=DC?=,True
http://www.efi.ie/,True
The Flight to Safety is Upon Us,True
WARNING: Your computer may contain a virus!,True
"=?big5?Q?re:=A7=DA=AA=BE=B9D=A7A=BB=DD=ADn=A7=F3=A6h=BE=F7=B7|,=A4@=B0_=A8=D3=A7a!?=",True
[ILUG] MICHAEL ! ilug,True
[WM] özür dileriz,True
NEED TO FIND SOMETHING?,True
Funds Investment,True
3 Cd Package: 300 Million Email Addresses + 1.5 Mil Fax Numbers $99.95,True
Special Affiliate Offers from Amazon.Com!,True
SPS se odrekao Slobodana Milosevica,True
"Free Excerpt;  Baby Makers, Loser Choosers, & Welfare Abusers...Images of My America!",True
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,True
"Ou Wei Lighting,Nights Will Be Lightening!",True
"Ou Wei Lighting,Nights Will Be Lightening!",True
=?GBK?B?U3VuZnJvbSBsaWdodGluZyDE+rXEwvrS4srHztLDx9e3x/O1xMS/seo=?=,True
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,True
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,True
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,True
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,True
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,True
SPS se odrekao Slobodana Milosevica,True
=?Big5?B?rEKq96SjrE5+fqdPtsykRn5+?=,True
Sexabenteuer gefällig?,True
-> IN THE NEWS TODAY <----,True
One of a kind Money maker! Try it for free!,True
One of a kind Money maker! Try it for free!,True
One of a kind Money maker! Try it for free!,True
One of a kind Money maker! Try it for free!,True
Yeni sürümde,True
Still looking for a house?,True
"=?big5?Q?re:=B7Q=ADn=ADP=B4I,=A7A=C1=D9=ADn=B5=A5=A6h=A4[?=",True
fwd:  NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 7126kyiK0-697yFCQ4277rqZm-24,True
Teach and Grow Rich,True
May I have a moment of your Time PLEASE,True
[ILUG] Here is the information you requested,True
"zzzz,Hello",True
"Friend, Copy ANY DVD or Playstation Game with this software......",True
Best Long Distance On the Net - 3.9 Cents With No Monthly Fees,True
[ILUG] ASSISTANCE,True
Don't get caught by rising interest rates.,True
New Stock Pick: BBAN - Last Pick UP 309%.......................................... gsg,True
Membership Status Notification,True
you don't satisfy me               FGTPRIL,True
fwd:  NORTON SYSTEMWORKS CLEARANCE SALE!,True
The Best Just Got Better,True
Get on the Bus.. gbvzzzz,True
Re: zzzz@example.com,True
Introducing HGH: The Most Powerful Anti-Obesity Drug Ever,True
Re: Super CHARGE your desktop or laptop today!     17639,True
FREE WebBook Publishing Software - Download NOW!,True
[ILUG-Social] Poker for money againts real players,True
[ILUG-Social] HELLO,True
English Well for you?,True
[ILUG] HELLO,True
[ILUG] AWARD NOTIFICATION,True
"Last time you spent $25 did u make $100,000,s? Well this time you will. wju",True
Introducing Chase Platinum for Students with a 0% Introductory APR,True
"Friend,Instantly Copy ANY DVD or Playstation Game with this software......",True
Impaired Risk Case of the Month,True
A revolution in the PC world has arrived.          RSIRTR,True
fwd:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99,True
Toners and inkjet cartridges for less....          BSJMCOIK,True
Expand Your business with our Money!,True
ADV: Extended Auto Warranties Here hvgxs,True
Never pay eBay listing fees again!,True
PROTECT YOUR INFORMATION AND YOUR COMPUTER,True
found a secret link   ADV,True
Slim Factors - A totally new approach to weight loss,True
Hgh: safe and effective release of your own growth hormone!30543,True
[ILUG] Re: This is NO JOKE! Speed up your CPU for under $30!,True
"Fwd: Norton makes the BEST software available, now ONLY $29.99! 32053",True
[ILUG-Social] Claim Your $25 Kmart Gift Card,True
Unleash your PC's Multimedia POWER at 70% off retail!,True
Definitely the answer many have been waiting for!!,True
Re:[1]Save over $70 on this exquisite software suite. FTS,True
Shipment Status,True
5% Guaranteed for Eight Years,True
"zzzz, do we have your money?",True
FORTUNE 500 WORK AT HOME REPS NEEDED!,True
Email marketing info,True
Collect Your Money! Time:1:30:33 AM,True
Funds Investment,True
Funds Investment,True
Lease Deal,True
[ILUG-Social] Lose 22.5lbs in 3 weeks!,True
FREE Health Insurance Quotes,True
.. kennst mich noch ? nehrb,True
"Adv: Mortgage Quotes Fast Online, No Cost",True
Re: Ink Prices Got You Down?              11956,True
=?GB2312?B?NTDUqrvxtcPSu9LazuXHp83yRU1BSUy12Na3tcS7+rvh?=,True
You have been hand selected... Free Info!,True
One Sale - Three Commission Streams,True
[ILUG] Garden Ornaments | mvcmv,True
This one will make you money  9/20/02 11:34:52 PM,True
"Re: PROTECT YOUR COMPUTER,YOU NEED SYSTEMWORKS!    COXR",True
private,True
Not too old to put out!                   26792,True
Re: What a night!,True
Re: girls,True
[WM] greencard 2004 çekiliþini kaçýrmayýn,True
"zzzz, do we have your money?",True
If You Dont... Your Competition Will!              7377,True
[ILUG-Social] Low Price Tobacco,True
"[ILUG] $4,000/Month with your PC ! NO SPAM ! PLEASE READ !",True
Remeber me?,True
YOUR ACCOUNT HAS BEEN CLOSED!,True
Welcome to OfferClub!,True
Work at Home - $5000 a month,True
Guaranteed Best Mortgage Rate,True
"Adv: Mortgage Quotes Fast Online, No Cost",True
Have you planned for your family's future?         ZBM,True
Too Busy Earning A Living To Make Any Money,True
new extensions now only $14.95,True
First Time Generic V*agra under $3 per 50mg,True
[ILUG] Earn 100.000$ in one year working at home,True
Earn 100.000$ in one year working at home,True
Guaranteed Best Mortgage Rate,True
[scoop] ....It is not my fault. .- vwiid,True
You can gain from lowest interest rates in 30 years,True
Your eBay account is about to expire!,True
HOME REPS WANTED-FORTUNE 500 COMP HIRING,True
Garden Ornaments | ppu,True
"Save $100's, maybe $1,000's with No Lender's Fees. Click here!",True
ADV: Extended Auto Warranties Here iubrq,True
ANTICAIPTING TO HEARING FROM YOU SOON.,True
"*Do Your Butt, Hips And Thighs Embarrass You?*",True
Mortgage Rates Are Down.                    ptjti,True
Dont waste your TIME!!! Why?,True
Are you ready for 10/5/2002?,True
Join & Get 4 DVDs for 49¢ ea. (+shipping & processing)! Details Inside...,True
Lenders WILL COMPETE for your mortgage             IVX,True
"$250,000... as low as $6.50 per month.             edahx",True
NORTON SYSTEMWORKS 2002 CLEARANCE SALE! 6801wbRq4-940mJbj463-19,True
"Vacation Time,House need work,Behind in Bills? Refinance while rates are low",True
[ILUG-Social] Need a Credit Card?,True
Boost Your Cell Signal ...10782,True
New Version 7: Uncover the TRUTH about ANYONE!,True
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,True
Tired of paying big bucks for cable,True
Congratulations on Your 6 New Signups,True
Get a FREE Bottle of Wine & Tasting Kit,True
Get $100 Free - Beat the House at Royal Vegas!,True
**** American Millionaire Reveals His Secret Source of Wealth On The Internet!!!,True
Make $500 - $2500/Week on Ebay                     3352,True
[ILUG-Social] re: how to register one of the new domain extensions,True
FREE TRIAL - Last Stock pick UP 309%................................................. cqhcp,True
Financial Power You Can Depend On,True
FW: FOCUS ON VALUE,True
I was so scared... my very first DP,True
are you in the mood             XGHTMTGGC,True
FORTUNE 500 WORK AT HOME REPS NEEDED!,True
Holidays are coming?,True
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,True
Tell Me Where to Send Your Health Card,True
Account zzzz@example.com,True
Act Now - Reach Hundreds of Prospects,True
ADV: Extended Auto Warranties Here vfafu,True
BUSINESS PARTNERSHIP(URGENT/CONFIDENTIAL),True
Partnership.,True
Printer Cartridges as low as $1.21 each!,True
We Build The Internet.  WebXperts.com  (Design / Programming / Consultation),True
ADV: Are you protected? Free Life Insurance quote oefik,True
Private Label Reseller Hosting  -  Expires 9/30/2002,True
The best possible mortgage,True
Adult: Free Access,True
Got plans tonight?,True
Congratulations! You Get a Free Handheld Organizer!,True
Commissions Too High to Publish,True
"The Government Grants You $25,000!",True
Free Shipping on all orders at Blair.com,True
Attn: PROTECT YOURSELF AGAINST HARMFUL VIRUSES! SONLSNAIK,True
Never pay for the goodz again (8SimUgQ),True
[ILUG] WE NEED YOUR ASSISTANCE TO INVEST IN YOUR COUNTRY,True
=?GB2312?B?0rvN+KGwu92hsczsz8KjrNK71bnM7M/C1qotLS0tMjAwM8TqNNTCMcjVLS00?=,True
$14.95 per year domain names,True
MAKE MONEY GIVING AWAY FREE STUFF!,True
FWD:Direct marketing is working                16889,True
See your Company sales sky rocket.                 4611,True
Hit the Road with CNA,True
$10 a hour for watching e-mmercials! No joke!,True
Make a Fortune On eBay                         24772,True
Faeries,True
